,平台,作者,级别,发布链接
2529,兴乐社区党群服务中心,程涛玲,地市级,https://mp.weixin.qq.com/s/bET9OXJYdodufYMCLtGm4Q
707,筑医台咨询,丁高洁,地市级,https://mp.weixin.qq.com/s/4XEG2uv5jsiczVHc0WpnBg
2015,中宏南沙,彭浩然,地市级,https://mp.weixin.qq.com/s/stZi4B4xo2OSC5LwN2Gxfw
656,马来西亚建筑通,赵琥珀,省部级,https://mp.weixin.qq.com/s/qB_4h5jSJ0LMdmadoiV6_w
3503,装配式建筑信息平台,廖文斌,行业,https://mp.weixin.qq.com/s/6EkJfHVbzmlfzMFBY175oQ
3346,知识城产投集团,丁俊峰,地市级,https://mp.weixin.qq.com/s/fXkQDy5JnZ7VligVt6M48A
711,广州南沙产业园管理局,姚瑞哲,地市级,https://mp.weixin.qq.com/s/rF_2QQA4NbEYpgRMaLkfVQ
2535,云浮汇,刘芳,地市级,https://mp.weixin.qq.com/s/BwbDRC6_0sqi-tq-R7X18Q
2791,福建机关党建,文承聪,省部级,https://mp.weixin.qq.com/s/gPxN98umiKtHVfl5IMgxFg
2503,知识城洞幽烛微,覃春晖,地市级,https://mp.weixin.qq.com/s/A-L42UmbxE8aD1y1sqiqAw
699,羊城纵览,丁高洁,地市级,https://mp.weixin.qq.com/s/C2tpHiVjyDhJPi9onf8sgQ
278,业翔民安,王亚坤、陈展红,地市级,https://mp.weixin.qq.com/s/o2CBdzdsRuZsI36PArhtTQ
1360,建筑工程大全,陈荣君,行业,https://mp.weixin.qq.com/s/RO4JKjByHl8ArOWXjabMCQ
1356,一吾一实,覃春晖,行业,https://mp.weixin.qq.com/s/ZdI-DMWpqwxUexT3SouX3Q
1373,gz产业信息,覃春晖,行业,https://mp.weixin.qq.com/s/sUkBPPBdlR8DF6UU4ENqoQ
2156,CBDTIMES,李超美,行业,https://mp.weixin.qq.com/s/d7jZZK447bg9ZiFDroijOg
1598,厦门交通,王亚坤,地市级,https://mp.weixin.qq.com/s/nlfPx-vNu1cwdvFt9sQ5lg
2834,拉米尼特,杨晓晖,地市级,https://mp.weixin.qq.com/s/iuTr9G5F2AXQnP9r3r2NRA
1599,投资厦门,王亚坤,地市级,https://mp.weixin.qq.com/s/vjoDexA8rg_rYML0oHboTw
253,横琴城规建局,刘楚逸,地市级,https://mp.weixin.qq.com/s/z-Qtq98PvKqq4slapaHQ6g
692,广州白云发布,姚瑞哲,地市级,https://mp.weixin.qq.com/s/YR439eol7PFzY1CMkmQiQw
1570," 广州市心理咨询师协会 ",沈芳霞,地市级,https://mp.weixin.qq.com/s/6HTY9cba2iugJ8W4cp1fGA
1221,知识城通,姚瑞哲,地市级,https://mp.weixin.qq.com/s/1m1a6lpjmutmjqCPuilNoQ
1229,临空经济研究中心,杨晓晖,地市级,https://mp.weixin.qq.com/s/MDRdEFWSV5Pfc8xRm1i-9Q
544," 深圳城市旧改资讯","宋耀明
安琼",地市级,https://mp.weixin.qq.com/s/um7ETLRZO5wXwauQgxKRrQ
2548,中山住建,屈建华,地市级,https://mp.weixin.qq.com/s/D7EONqXhi1At9qLQEnPi9g
2055,广州荔湾发布,沈芳霞,地市级,https://mp.weixin.qq.com/s/cY7_mAeuOsPsV4IN5KxHQg
2056,南沙开建,彭浩然,地市级,https://mp.weixin.qq.com/s/seZnW1MyJe3ZtpenUrRv3w
708,GBA湾区资讯站,姚瑞哲,地市级,https://mp.weixin.qq.com/s/0NS6wx2cRH-XZ3DVkbjzPA
1357,工程新规范图集,陈荣君,行业,https://mp.weixin.qq.com/s/j2GSsKyNq131wNTZeONPYQ
3521,中国芯谷,文承聪,行业,https://mp.weixin.qq.com/s/9mfUG2c4G0azn5iC83TNCQ
2582,投资厦门,文承聪,地市级,https://mp.weixin.qq.com/s/jxW-twDQOoEhjlrkpPvXGA
1019,一吾一实,王亚坤,行业,https://mp.weixin.qq.com/s/4Vo74D2FKuPYncjqID6i5A
1573,广州青年志愿者,沈芳霞,地市级,https://mp.weixin.qq.com/s?__biz=MzA3MTk1ODYyNQ==&mid=2653373501&idx=1&sn=c4bfe0fbd305bf37090f9f02f3954bdd&chksm=85252727653e86450246be5a91782ab23147fbf759099ae460595ed794d95413c783ece601b3&scene=27
2432,东莞建筑业,丁俊峰,地市级,https://mp.weixin.qq.com/s/-Ax--TgHKwQlcOSRV95BSg
2142,学区与房产,廖文斌,行业,https://mp.weixin.qq.com/s/6BB3ifgPpGckY1yWSSX3qg
1572,广州青年志愿者,沈芳霞,地市级,https://mp.weixin.qq.com/s/99YoNW7KZDgd5hrTxCxy4A
2010,安居客热点资讯,廖文斌,地市级,https://mp.weixin.qq.com/s/FldyNH8uD2SFucnG9u-7zw
691,广州粤城网,姚瑞哲,地市级,https://mp.weixin.qq.com/s/-f_rmjTDiaUbBFAkxiiacw
2556,穗埔福通旅,徐立军,地市级,https://mp.weixin.qq.com/s/wiIOaqBeUs26GLUgEcFuwA
1409,安溪本地微文,文承聪,行业,https://mp.weixin.qq.com/s/M3lhqleyWKehCeUBCNlF_A
2112,投资厦门,王亚坤,地市级,https://mp.weixin.qq.com/s/4EKlS_CjMHhIuJPHa5oVig
2579,厦达通,文承聪,地市级,https://mp.weixin.qq.com/s/MJlxbd_YObx00koOpWi_Eg
2427,东南网,文承聪,省部级,https://mp.weixin.qq.com/s/W1sLQB3LE6lGAUmOdqfBAg
1407,白鹭洲知政,文承聪,行业,https://mp.weixin.qq.com/s/WH7mkqPwPAd6rTJnRH2ijg
1307,厦门城市圈,文承聪,地市级,https://mp.weixin.qq.com/s/BxubNK1rGfRP02I6-_QW8A
2554,知识城,徐立军,地市级,https://mp.weixin.qq.com/s/lx0DhfEdVtL_OA2JETs69g
2591,湾区高楼迷,丁俊峰,行业,https://mp.weixin.qq.com/s/eNKZ-Q1zsbTVTCGfhLdo1A
1371,CSGKC发展观察者,姚瑞哲,行业,https://mp.weixin.qq.com/s/XhsXFJcEc1fz27DUYszTLg
976,厦门网,文承聪,地市级,https://mp.weixin.qq.com/s/SkWIVj3wcRSE_vAjZaMj7g
1232,黄埔生活汇,丁高洁,地市级,https://mp.weixin.qq.com/s/F9wyGxd0yDDTlExCwRSAFA
2116,厦门十点半,文承聪,地市级,https://mp.weixin.qq.com/s/mlgvQ8CamsZfU-mhyIfQUw
3526,马銮湾见证者,文承聪,行业,https://mp.weixin.qq.com/s/qeIKA1dgHqMRISMeqW_aGA
975,厦门日报,文承聪,地市级,https://mp.weixin.qq.com/s/y5dAKxvOqAQM9UpN5MpXYw
1007,时代天韵业主圈,丁高洁,行业,https://mp.weixin.qq.com/s/znFTxqfX7k__HcdH3ECgfA
3427," 高楼镜",张泽,地市级,https://mp.weixin.qq.com/s/_nE9tOdcHnwHREnwvuCU4Q
716,深圳BIM促进会,张健明,地市级,https://mp.weixin.qq.com/s/fsdjx068LqgiFIEjrTRk3w
2805,微时区,覃春晖,地市级,https://mp.weixin.qq.com/s/5ffsTNNHWQNmJVpQssf6Bw
1245,湾区高楼迷,覃春晖,地市级,https://mp.weixin.qq.com/s/E45om76n80iMAm_HiUwHNA
2533,潮叹云浮,刘芳,地市级,https://mp.weixin.qq.com/s/o3YLuRp8nSXzgKx5_dv2Gg
2866,中国水运报,文承聪,地市级,https://mp.weixin.qq.com/s/Crm_tIX7bo1W9JAL-38uXA
3497,地产与商业,张泽,行业,https://mp.weixin.qq.com/s/scrGDArgaDwLSO0kE3ABLw
2859,鹭岛网事,文承聪,地市级,https://mp.weixin.qq.com/s/y-mtyAe_kYNIbo3e3rTVEw
1303,厦门发改委,文承聪,地市级,https://mp.weixin.qq.com/s/0SOq-FaGN4z1YWENlnXiUA
3420," 楼市阵地",廖文斌,地市级,https://mp.weixin.qq.com/s/Fmg16q2gxkAPe0dxNIJJyg
1725,广东资讯网,吕昊临,省部级,http://syjinri.cn/529/MTMyMjI0OTA0.html
2781,广东资讯网,廖继红,省部级,http://syjinri.cn/529/MTQzNjczODEz.html
1730,广东资讯网,徐晓东,省部级,http://syjinri.cn/529/MTI0NjY5MzUw.html
1196,EdgeProp,赵琥珀,属地省部级,https://www.edgeprop.sg/property-news/best-both-worlds-skypark-kepler-offers-advanced-modern-living-superb%C2%A0connectivity
485,大众网,王吉,省部级,http://www.dzwww.com/xinwen/jishixinwen/202402/t20240220_13692834.htm
2646,人民日报,刘冠林,中央级,https://www.peopleapp.com/rmharticle/30046672292
651,大众网,王吉,省部级,http://www.dzwww.com/xinwen/jishixinwen/202401/t20240131_13603468.htm
1195,starproperty,赵琥珀,属地省部级,https://www.starproperty.my/news/property-news/tropicana-begins-construction-on-lido-waterfront-boulevard-in-johor-skypark-kepler/130114
3423," 顺德房",张泽,地市级,https://mp.weixin.qq.com/s/j_TRdQIKV-U267YEpx_mow
3365,知识城,丁俊峰,地市级,https://mp.weixin.qq.com/s/7N2SJDJ4TVk9ha9236Ta2w
3419,住房百事通,廖文斌,地市级,https://mp.weixin.qq.com/s/Empuh-Sq9X98ZgkdiG759w
658," 海外项目甲方信息库",赵琥珀,省部级,https://mp.weixin.qq.com/s/QYRrgHV8k8v19dtpGghydQ
2557,中新广州知识城,徐立军,地市级,https://mp.weixin.qq.com/s/mLoCfmn8qY_bY6w_jXfLhQ
1336,穗房价,覃春晖,行业,https://mp.weixin.qq.com/s/3DFh0lCqSe-sxy6oGNRBAg
2795,三山好帮手,张泽,地市级,https://mp.weixin.qq.com/s/8ER90MfBOGHSDRPdEqITDw
2127,翔安生活网,文承聪,地市级,https://mp.weixin.qq.com/s/XG2R2HpWgyptTkNMyU7xGA
1533,广东环保产业,广东省环境保护产业协会,省部级,https://mp.weixin.qq.com/s/oY88MPEYcFQE9THvU_9suQ
1395,厦门市园林与林业协会,文承聪,行业,https://mp.weixin.qq.com/s/I43Ty4JAebUNIgNLNliSPg
3444,佛山水务,容桂水厂,地市级,https://mp.weixin.qq.com/s/GPjgRT2Pcy_DYVUUJKbYMQ
2863,业翔民安,文承聪,地市级,https://mp.weixin.qq.com/s/uuhaUmp9_1H2MfIKlhYyVQ
1592,天下翔安,王亚坤,地市级,https://mp.weixin.qq.com/s/SIyR7jqYq7hWcLlEXR029g
700,知识城,姚瑞哲,地市级,https://mp.weixin.qq.com/s/c-apbNus01hMsaH2VpGqNg
2473,棠下,丁俊峰,地市级,https://mp.weixin.qq.com/s/rV7LUM_Ep8VmIlpacJ_y0A
2569,鲁网财经频道,唐良桥,地市级,https://f.sdnews.com.cn/syxx/202409/t20240929_4439708.htm
821,广东之音,吕昊临,省部级,http://gdzy.xxzxh.top/shehui/9108.html
1132,广东快报资讯,徐阳雷,省部级,http://www.kuaibaos.cn/shehui/6329.html
784,中研网,朱莹、邓讷,中央级,https://it.chinairn.com/news/20241129/170007363.html
1271,梅州市人民政府,伍学铁,地市级,https://www.meizhou.gov.cn/zwgk/gzdt/qxdt/content/post_2668866.html
153,广东资讯网,欧阳琳,省部级,http://syjinri.cn/529/MTEyNDcwNzY4.html
615,东方网,丁高洁、姚瑞哲,省部级 ,https://qiye.chinadaily.com.cn/a/202401/31/WS65b9c6f6a31026469ab16e97.html
283,冰蓝八妾,马松涛,行业,https://mp.weixin.qq.com/s/eFZCOXbb1_9jTxGYT3e0cA
1241,棠下,丁高洁,地市级,https://mp.weixin.qq.com/s/YkaqxlUJ_h5Xj8Bp0Eevsg
1596,太古中国,王亚坤,地市级,https://mp.weixin.qq.com/s/LAa6-Ty35pcy5VvZLSSorw
2861,翔安生活网,文承聪,地市级,https://mp.weixin.qq.com/s/TiyCxVvntL0DlP5ZEJeE1Q
56,海南日报,王吉,省部级,https://mp.weixin.qq.com/s/xIVVx7OrQKa07c-pV2UGHw
575,英雄三岛,陈志诚,行业,https://mp.weixin.qq.com/s/WU_mXDmoDV3wOg9QiQsnWg
1624,灰机票,文承聪,行业,https://mp.weixin.qq.com/s/qaPtJekr1LCIDiw0Ikansg
405,广东文体广播,马松涛,省部级,https://mp.weixin.qq.com/s/W5FRw-kRAFSv5eSSZZStXA
1608,厦门海事,文承聪,地市级,https://mp.weixin.qq.com/s/sBmwyPaZmCGerV-2uXk7Dw
2152,施工策划,姚瑞哲,行业,https://mp.weixin.qq.com/s/7nPYsp7PiY70jTEmR4KaBQ
1367,611房侦探,蓝一新,行业,https://mp.weixin.qq.com/s/RVnNBRxT1r8whYNGh9FW4w
938,知识城通,丁高洁,地市级,https://mp.weixin.qq.com/s/SRaDw2NDRCvcefVRi6fo5A
2179,厦门翔业,文承聪,行业,https://mp.weixin.qq.com/s/35vy3TaH8RRtySlcnaIlTg
1277,梅江发布,伍学铁,地市级,https://mp.weixin.qq.com/s/CJQjPxt0x0RSf19ieOtrPQ
2764,广东资讯网,徐晓东,省部级,http://syjinri.cn/529/MTQwODgwODM0.html
349,人民日报客户端,"安琼
宋耀明",中央级,https://wap.peopleapp.com/article/rmh40237361/rmh40237361
2746,广东资讯网,刘楚逸,省部级,http://syjinri.cn/529/MTQ1NzUzMjYz.html
2235,中研网,朱莹、邓讷,中央级,https://finance.chinairn.com/News/2024/10/08/134948517.html
2876,白鹭洲知政,文承聪,地市级,https://mp.weixin.qq.com/s/A9TbMXM94Jk1GJ8g_E5jUw
2439,萝岗香雪网,刘冠林,地市级,https://mp.weixin.qq.com/s/KY1C2gglO0tzDz0H_PDmgw
2576,业翔民安,文承聪,地市级,https://mp.weixin.qq.com/s/9DZoBTrxZbCkj8-CQUxBXQ
1035,中国民航技术装备,文承聪,行业,https://mp.weixin.qq.com/s/S765zNdR1evGDHkEPRohKw
1400,厦门城市圈,文承聪,行业,https://mp.weixin.qq.com/s/PcZHqAnPi9d2aaCTKCdE8w
2074,白云开发公司,蓝一新,地市级,https://mp.weixin.qq.com/s/ompGSh98XXryyvvs3PuA_A
2612,粤港财富通,丁俊峰,行业,https://mp.weixin.qq.com/s/uu52cqgF0X9f708_OHLXPA
572," 天鹏电源Tenpower",赵琥珀,行业,https://mp.weixin.qq.com/s/QUIoB82pqg_ZDJ3UVYCafw
2587,厦门广电,文承聪,地市级,https://mp.weixin.qq.com/s/XEE5O2IOxfzn3EwjnyCsfg
2035,安居客广州,丁高洁,地市级,https://mp.weixin.qq.com/s/SDAOxHprq3dxekYVjqgb_A
1361,规范标准资料,陈荣君,行业,https://mp.weixin.qq.com/s/wmZDhc8oo1aui4nrBJQf5A
942,知识城通,丁高洁,地市级,https://mp.weixin.qq.com/s/4dTqn8WN0DQxCYRyQvd03g
2595,机械工业第六设计研究院有限公司,刘冠林,行业,https://mp.weixin.qq.com/s/ttEahuOkceQRJKF4p0YuiA
3482," 香港isBIM",丁高洁,行业,https://mp.weixin.qq.com/s/PfNjEMr1mHf8Ln32C8sh2A
508,大众网,文承聪,省部级,https://t.m.youth.cn/transfer/index/url/df.youth.cn/dfzl/202403/t20240307_15117542.htm
381,人民日报,王亚坤,中央级,https://wap.peopleapp.com/article/rmh39940281/rmh39940281
325,人民日报客户端,"宋耀明
安琼",中央级,https://wap.peopleapp.com/article/rmh40049367/rmh40049367
2661,中研网,邓讷,中央级,https://finance.chinairn.com/News/2024/09/09/163343785.html
1194,iProperty,赵琥珀,属地省部级,https://www.iproperty.com.my/news/tropicana-begins-construction-on-lido-waterfront-boulevard-in-johor-97365
1190,PropertyGuru,赵琥珀,属地省部级,https://www.propertyguru.com.my/property-news/2024/11/212153/tropicana-begins-construction-on-lido-waterfront-boulevard-in-johor
659," 新基建通",赵琥珀,省部级,https://mp.weixin.qq.com/s/WoGtpuhVesvM55GPpdYxAg
2483,中新广州知识城在线发布,丁俊峰,地市级,https://mp.weixin.qq.com/s/XvRvPP4SBkGz4Oau7U-ybw
518,南海狮山,丁高洁,地市级,https://mp.weixin.qq.com/s/cqTL67qmAQLAs0RNyBAe7Q
697,南沙业主圈,丁高洁,地市级,https://mp.weixin.qq.com/s/GJ0nfZjBqgdvfQvM8fwD9w
2167,厦门市中医院,王亚坤,行业,https://mp.weixin.qq.com/s/i4tc84ZW-4jndJkpdcBQ7w
299,广州市建筑业联合会,龙冬,行业,https://mp.weixin.qq.com/s/i_NC6vXrBDueA1KxVPUAQQ
2827,萝岗香雪网,刘冠林,地市级,https://mp.weixin.qq.com/s/4vJ1WV7b95lcMvHXxY7KZw
3300,湛江市第二中医医院,李辉,地市级,https://mp.weixin.qq.com/s/olWda0XiD--9KMctjpIOkg
2894,健康100FUN,刘楚逸,行业,https://mp.weixin.qq.com/s/QtXh_Azg3A3Po0N_Z0rSEQ
1246,知识城通,覃春晖,地市级,https://mp.weixin.qq.com/s/x7aaiCWNYX-2kZGJZZYEcQ
2857,厦门攻略通,文承聪,地市级,https://mp.weixin.qq.com/s/wcXEp33GwULuxuGzoBcMWw
1618,大厦之门,文承聪,地市级,https://mp.weixin.qq.com/s/PoV7HF40MLVcy0qEk8jbYQ
1110,路讯网,陈荣君,省部级,https://mp.weixin.qq.com/s/4G49t7jnm-xj7WttlTbKqw
2493,中新广州知识城,丁俊峰,地市级,https://mp.weixin.qq.com/s/yjB_4pBHWsMKt7RPFO8Ocg
1612,翔安厝边头尾,文承聪,地市级,https://mp.weixin.qq.com/s/Eaq3aNjKFbvT5-ByWm99qA
2732,广东省建设工程交易协会,刘冠林,省部级,https://mp.weixin.qq.com/s/fmhbJP5pkKj53FSB9dJQBQ
304,中青网,马松涛,中央级,https://t.m.youth.cn/transfer/index/url/df.youth.cn/dfzl/202403/t20240304_15111912.htm
2771,广东资讯网,吕昊临,省部级,http://syjinri.cn/529/MTM2ODYxMjU0.html
678,当代先锋网,陈志诚,省部级,http://www.ddcpc.cn/znlv3/202401/t20240119_6514065.shtml
139,广东省建筑节能协会,丁高洁,省部级,https://mp.weixin.qq.com/s/TxVRqAewnQaf1B06BgAC8A
3469,翔安虾米网,文承聪,地市级,https://mp.weixin.qq.com/s/83hNMUudT6O7MHO2_q-NVA
2908,厦门房地产联合会,文承聪,行业,https://mp.weixin.qq.com/s/_-Tsg6eVXYKtaazYcKoogA
3412,广州粤城网,廖文斌,地市级,https://mp.weixin.qq.com/s/sqYV86q_o9AY1C7Q2W3pwQ
3263,佛山本地宝,张泽,地市级,https://mp.weixin.qq.com/s/yPGEibV21iBibhskIObGTA
1001,建成工程咨询股份有限公司,丁高洁,行业,https://mp.weixin.qq.com/s/HfQeWnbi_B8yxOiR1OxMlw
3496,港生地產,张泽,行业,https://mp.weixin.qq.com/s/ZmfJ7mr3jgD2iFwXZTzRpw
2026,新能源视线,彭浩然,地市级,https://mp.weixin.qq.com/s/o6CmZNmcixJDwxNo8hk3Rw
3279,顺德房产,张泽,地市级,https://mp.weixin.qq.com/s/2G6FuMHzUQFQssrAMHMPaQ
3273,佛山发布,张泽,地市级,https://mp.weixin.qq.com/s/xRuNOQ56oLrWlgVKomMCNQ
3343,羊城纵览,丁俊峰,地市级,https://mp.weixin.qq.com/s/IRfmRuFM6EOwoZ43DtHLHg
3458,厦门本地宝,文承聪,地市级,https://mp.weixin.qq.com/s/iUUkb6y61u4XRP-kgkg2mw
3325,广佛房真探,张泽,地市级,https://mp.weixin.qq.com/s/BUs4pyjR8lfBDnPQFNdPzg
2910,幕匠周记,文承聪,行业,https://mp.weixin.qq.com/s/k4OKjYG4ZLzvWAnL81mJUA
3522,三航大嶝片区项目,文承聪,行业,https://mp.weixin.qq.com/s/kQTDjHftm98GeN6D6XLsHg
317,人民日报客户端,崔国玉,中央级,https://wap.peopleapp.com/article/rmh40052606/rmh40052606
1719,海南新闻联播,邓讷,省部级,https://mp.weixin.qq.com/s/JBSAsA0iI306SOH5wXDGRA
3407,广州市城市更新协会,廖文斌,地市级,https://mp.weixin.qq.com/s/6H2ipAaVitgHZLg0Aog32Q
37,广东省总工会,丁高洁、沈芳霞,省部级,https://mp.weixin.qq.com/s/NW9m4kUVo7a2uvF2_o4fIw
1293,投资厦门,王亚坤,地市级,https://mp.weixin.qq.com/s/79asJEON73eIKBtTdJku8A
2889,医未来,刘冠林,行业,https://mp.weixin.qq.com/s/Q6MtEjz85_7v_16i-doLJg
989,厦门交通,文承聪,地市级,https://mp.weixin.qq.com/s/UfJpADV8T0rZQ3Hb0VaLPA
1345,工程招投标最新动态,陈荣君,行业,https://mp.weixin.qq.com/s/8yz4Vay91B_iozIwswv02w
286,数智体育,丁高洁,行业,https://mp.weixin.qq.com/s/17lPP02nd7LsNyuBXtz0tg
977,花样厦门,文承聪,地市级,https://mp.weixin.qq.com/s/PSNqn3CoDC7qOKvY-ACH8Q
71,文明广州,马松涛,地市级,https://mp.weixin.qq.com/s/86FdI3hpVGkee0c0QAnx4g
3401,工程安全园地,丁俊峰,地市级,https://mp.weixin.qq.com/s/WSswuswOyogm3e0gH8U_Yg
2034,中建装饰绿创科技,丁高洁,地市级,https://mp.weixin.qq.com/s/9QcGEvzIOYc3S8WHeGUWj
941,知识城周边事,丁高洁,地市级,https://mp.weixin.qq.com/s/gr7A6YgQqbJw_wIzDHIEHA
1347,施工企业之窗,陈荣君,行业,https://mp.weixin.qq.com/s/gb2zFaAsbO05UU1vjSqz6g
1309,翔安政务,文承聪,地市级,https://mp.weixin.qq.com/s/JtNX0upxd0SaCAT6i21KxQ
1363,施工招工网,陈荣君,行业,https://mp.weixin.qq.com/s/jAd02NPLZLEYMin2-R1nfw
395,人民日报,文承聪,中央级,https://wap.peopleapp.com/article/rmh40179659/rmh40179659
99,人民日报客户端,"李东波
安琼",中央级,https://wap.peopleapp.com/article/rmh40309177/rmh40309177
582,人民日报客户端,安琼,中央级,https://wap.peopleapp.com/article/rmh39596024/rmh39596024
2363,广东资讯网,徐立军,省部级,http://syjinri.cn/529/MTQ1OTY3NzMz.html
2853,厦门市住房和建设局,文承聪,地市级,https://mp.weixin.qq.com/s/l8Cz9QFASWAFqUEcsjAt4w
1278,i平远,伍学铁,地市级,https://mp.weixin.qq.com/s/J_LI07IHPWDYbFHNLYB7lQ
2057,知识城ing,丁俊峰,地市级,https://mp.weixin.qq.com/s/kA39FdxtoKoeUJZ58QR5pg
1366,CSGKC发展观察者,姚瑞哲,行业,https://mp.weixin.qq.com/s/LyJxYgBFhN953Q5gEAyusw
2153,剑鱼招标网,姚瑞哲,行业,https://mp.weixin.qq.com/s/NhzE-Tub2zrHy_d22o_YoQ
3368,出彩黄埔,丁俊峰,地市级,https://mp.weixin.qq.com/s/8cwA9nHkdXnKWt_Nrea-cA
2165,新零售,张泽,行业,https://mp.weixin.qq.com/s/XNv0eOTzgp3ryggTF_JZHg
3248,房产CHANNEL佛山,张泽,地市级,https://mp.weixin.qq.com/s/4tKj8jKnnPLAkanongh-VA
3281,佛山楼市发布,张泽,地市级,https://mp.weixin.qq.com/s/s29GlyFeuhUpAVYyOAqO7w
3265,顺控城投美好家,张泽,地市级,https://mp.weixin.qq.com/s/LHFJezNRGhCccdR396Zh9w
2099,海口日报客户端,邓讷,地市级,https://mp.weixin.qq.com/s/X0YB1AwSuiR5dvClNuvJvw
2093,南沙部落,李超美,地市级,https://mp.weixin.qq.com/s/nOPrkOOs7TCwwkMuNqnfRg
2542,云浮发布,刘芳,地市级,https://mp.weixin.qq.com/s/gHZGasIaSgtqHa6RNr0Kxg
2166,看医界,王亚坤,行业,https://mp.weixin.qq.com/s/8AZzkk8pBTXmivUXH0JBbg
2434,广州花都发布,杨晓晖,地市级,https://mp.weixin.qq.com/s?__biz=MzAwNDAwMDEyNQ==&mid=2650970543&idx=1&sn=6f1352f08d9bd0ea2becf03f16213e31&chksm=81321607c7f1b44ce10e8829e8d526f3a2adbdedc33815baf24daebc59be15868e029ebf4e38&scene=27
556,海口广播电视台,邓讷,地市级,https://mp.weixin.qq.com/s?__biz=MzA5ODM1MjkzOA==&idx=1&mid=2650198411&sn=10e3d8fb46d4b154191a4932bbfa8247
340,人民日报客户端,宋耀明,中央级,https://wap.peopleapp.com/article/rmh40181342/rmh40181342
2869,厦门房网,文承聪,地市级,https://mp.weixin.qq.com/s/xvZvb7-RD9zq05OC6I7paQ
520,广州日报,马松涛,地市级,https://mp.weixin.qq.com/s/Lf0nURs04n2xH63USzujLw
808,大马资讯,赵琥珀,中央级,https://mp.weixin.qq.com/s/KzKZNTI0H5sF3gAIiMSsgw
1632,世界建筑设计联盟,文承聪,行业,https://mp.weixin.qq.com/s/i5AEoq2oDGf9x2IhUuxZqA
3421," 广州楼探",廖文斌,地市级,https://mp.weixin.qq.com/s/vYSP_Nfe2sQKLwe7lELhdA
3385,广州安居集团,廖文斌,地市级,https://mp.weixin.qq.com/s/xPBKeqEpMGOh8FJFkyibKg
1337,广东机场集团工程建设指挥部,杨晓晖,行业,https://mp.weixin.qq.com/s/nVJgqjYo2MehB_PDHkQXnw
988,厦门发改委,文承聪,地市级,https://mp.weixin.qq.com/s/QARM30GUrfauVXeoJhrdGg
2829,huangputong21,刘冠林,地市级,https://mp.weixin.qq.com/s/d1Llic7egJyqnio0Nl7jkw
2538,罗定一条,刘芳,地市级,https://mp.weixin.qq.com/s/Jz2u_pZY2FWN9mUlegI-TQ
1566,广州国资,沈芳霞,地市级,https://mp.weixin.qq.com/s/Rj6jAfinZqfst8Zou-y-lg
2801,南海桂城,张泽,地市级,https://mp.weixin.qq.com/s/k1pY1XeI_ZzZJmMz1umMEQ
1421,中国青年报,沈芳霞,中央级,https://mp.weixinbridge.com/mp/wapredirect?url=https%3A%2F%2Fs.cyol.com%2Farticles%2F2024-05%2F06%2Fcontent_v6d7YYI4.html%3Fgid%3DPDEAGwD9&action=appmsg_redirect&uin=MjMyOTIyMjgzMw%3D%3D&biz=MzIxOTcwMjA5Mw==&mid=2247542533&idx=5&type=1&scene=0
2492,知识城一商通,丁俊峰,地市级,https://mp.weixin.qq.com/s/5LZZBC_HEZlGPHUomyS8Qw
285,中国电建城市院,马松涛,行业,https://mp.weixin.qq.com/s/Y7Y_xVAvrkRq_yeidaJT4A
1243,萝岗香雪网,覃春晖,地市级,https://mp.weixin.qq.com/s/zf8xJLCOKgy21paQau18DQ
335,人民日报客户端,崔国玉,中央级,https://wap.peopleapp.com/article/rmh40168177/rmh40168177
233,上海新闻网,赵琥珀,省部级,http://cndashanghai.cn/b09/MTIxMjEwOTU=.html
3360,广州高新区发布,丁俊峰,地市级,https://mp.weixin.qq.com/s/3r0iIdb3Vv-5938tf8J29g
2621,陆路新视界,刘芳,行业,https://mp.weixin.qq.com/s/3MzNflkE-X5FnGH2X4z4HQ
3415,幸福誉业主圈,丁俊峰,地市级,https://mp.weixin.qq.com/s/9R02jYqAkKupG3qrbz6nCA
3267,顺德城市网,张泽,地市级,https://mp.weixin.qq.com/s/Nt5w-7YNK7FSJV-CFuRZMQ
3306,区域竞争力,张泽,地市级,https://mp.weixin.qq.com/s/SYfT5f3mMh-iYAUH13L71w
3274,顺控城投公司,张泽,地市级,https://mp.weixin.qq.com/s/V3AfXz-v6zDxQCA48ubWhA
1234,粤知君,杨晓晖,地市级,https://mp.weixin.qq.com/s/2o2ArjE6cJtMPqSynfv6ow
713,数智体育,马松涛,地市级,https://mp.weixin.qq.com/s/Jop0aG7tI3OEInLiPWaf_w
2160,文沙路一中土著,张泽,行业,https://mp.weixin.qq.com/s/CdUP5jsqL8Z98ZKn6AaoVw
3383,楼市马大嘴,廖文斌,地市级,https://mp.weixin.qq.com/s/Mk28V8Zk1olF9JWxvLw_gQ
2911,行摄见书,文承聪,行业,https://mp.weixin.qq.com/s/mJTepL0kDdtm5R_6WmEMpg
1209,福建政协,文承聪,省部级,https://mp.weixin.qq.com/s/vC8Gfi8bT8rqZKrgBBGDLQ
3498,房地产导刊,丁俊峰,行业,https://mp.weixin.qq.com/s/POJ3wP7KSjXsPJmxZUZGlA
3167,国际旅游岛商报,邓讷,省部级,https://mp.weixin.qq.com/s/DVKhTAghPYDXmtKmzivQaA
