,平台,作者,级别,发布链接
871,广东信息网,蔡雯静,省部级,http://gd.cnsprb.cn/49657/8da83196455.html
2247,中华建设网,黄婵萍,中央级,https://www.zhjsw.cn/news/show-52601.html
3238,福建省商务厅,文承聪,省部级,https://swt.fujian.gov.cn/xxgk/jgzn/jgcs/kgc/gzdt/202407/t20240710_6481694.htm
405,广东文体广播,马松涛,省部级,https://mp.weixin.qq.com/s/W5FRw-kRAFSv5eSSZZStXA
3359,高楼镜,丁俊峰,地市级,https://mp.weixin.qq.com/s/gbJP6jNsx6MBoZp-N3b0wA
619,中国民航报,姚瑞哲,省部级,https://mp.weixin.qq.com/s/hDOyztA13W2nwEpfuN5RYQ
3514,厦门翔业,文承聪,行业,https://mp.weixin.qq.com/s/IWsQpulhLPZDX54BT__mlw
2579,厦达通,文承聪,地市级,https://mp.weixin.qq.com/s/MJlxbd_YObx00koOpWi_Eg
663,海外工程那些事儿,赵琥珀,省部级,https://mp.weixin.qq.com/s/fr1odkU1qPNtJXXKD9rqsQ
2616,大横琴集团,刘楚逸,行业,https://mp.weixin.qq.com/s/2PvmBHTHVPx1LdtvCvtdJg
1004,民航建工,杨晓晖,行业,https://mp.weixin.qq.com/s/qpHSGDhFriVOHSbIF5KkYg
3532,上海佰翔花园酒店,文承聪,行业,https://mp.weixin.qq.com/s/P6JLReZ2p6ek_g3EAH0xsA
976,厦门网,文承聪,地市级,https://mp.weixin.qq.com/s/SkWIVj3wcRSE_vAjZaMj7g
2838,广州黄埔发布,覃春晖,地市级,https://mp.weixin.qq.com/s?__biz=MzI3NjA1NTk4MQ==&mid=2665194275&idx=1&sn=dfdadc71fcfc969d801496bb16411206&chksm=f1aacb30a6cb1781f35fdc62c3dba33e93710dc220d7506882e525b5f5ddcfb937e4230f5de8&scene=27
3346,知识城产投集团,丁俊峰,地市级,https://mp.weixin.qq.com/s/fXkQDy5JnZ7VligVt6M48A
1358,网证数字生活,覃春晖,行业,https://mp.weixin.qq.com/s/8FwIqs_1nylLOOgMOOKwMw
2882,宏达建投,覃春晖,行业,https://mp.weixin.qq.com/s?search_click_id=10347437671185545497-1724197928450-1547681518&__biz=MzA5MTEyNzkxNA==&mid=2685320531&idx=1&sn=f9116e1a0b8e218d57bab958893df0f3&chksm=b4c3813e0ca7da994e9eec598778f1444d80cf2d28f771e11bb6af27425346f7984845be7432&clicktime=1724197928&enterid=1724197928&subscene=0&ascene=65&devicetype=iOS17.5&version=18003239&nettype=WIFI&abtest_cookie=AAACAA%3D%3D&lang=zh_CN&countrycode=CN&fontScale=100&exportkey=n_ChQIAhIQgW30jvL9CWB2MXhZStNilRLYAQIE97dBBAEAAAAAANqEDr30k4wAAAAOpnltbLcz9gKNyK89dVj06k452OXxWZ1WRIbEv5oloLAPEhDKVQ6ymch%2BxJEWqe7MijeViYCF4CF9OckcAb2aBGOLk7rjvHBASRU8ymk%2FXR5HoVRntJUnVgorNRj%2FajYG4KmqlvjeXebLDehiQmuNXg%2BFbmucJ0NQxSAK%2BTcKF1pztDMyaC8DtL%2BIMX3yxW1iALjKdZKnZC3e%2BkVadjgiMMmt8ww5Z9tfcZNUxkMs0k90eijYH3qzt%2BGXQ1oMVqUUnA%3D%3D&pass_ticket=EXDtC67o%2Fx3001STlb4x2KRiVRYN5%2Bx1u4DhyasJWQGDxSGeJ4yFA%2BhNaNqZqPDB&wx_header=3
662,CBRRP带路共同体,赵琥珀,省部级,https://mp.weixin.qq.com/s/quU96Ziah5GZ4rxHmqVAHA
943,知识城发展,丁高洁,地市级,https://mp.weixin.qq.com/s/L0e3jVvuI1npyohE4tlBwA
997,安居客广州,覃春晖,行业,https://mp.weixin.qq.com/s/mX0TK8fbuiBxhsrFI-KW-g
2576,业翔民安,文承聪,地市级,https://mp.weixin.qq.com/s/9DZoBTrxZbCkj8-CQUxBXQ
1034,建筑结构,文承聪,行业,https://mp.weixin.qq.com/s/OtjIhP_L0cIGdA8ogxpqaw
2588,厦门日报,文承聪,地市级,https://mp.weixin.qq.com/s/pOy_R6ZDbo3WHA0aNlfAJQ
3464,湖里头条,文承聪,地市级,https://mp.weixin.qq.com/s/0HUsdSONVC_824uNAILGjw
2510,广州国企党建,马松涛,地市级,https://mp.weixin.qq.com/s/qRgy87TV8R-0fGlPqaLfGw
3355,棠下,丁俊峰,地市级,https://mp.weixin.qq.com/s/8e7y4OXR-8f6Zh5X5ml-sQ
3342,知识城通,丁俊峰,地市级,https://mp.weixin.qq.com/s/8IJjzqkm8JeoXx8KsmmehQ
1619,厦门发改委,文承聪,地市级,https://mp.weixin.qq.com/s/JeUfrAX9fmxgdMe9hjBK7Q
1278,i平远,伍学铁,地市级,https://mp.weixin.qq.com/s/J_LI07IHPWDYbFHNLYB7lQ
2440,广州黄埔发布,刘冠林,地市级,https://mp.weixin.qq.com/s/zDaFJehW7Va7TedzpOTlOQ
3399,知识城周边事,丁俊峰,地市级,https://mp.weixin.qq.com/s/4-CYGE2NGpP35S9zFnbvDw
518,南海狮山,丁高洁,地市级,https://mp.weixin.qq.com/s/cqTL67qmAQLAs0RNyBAe7Q
2788,财经,文承聪,省部级,https://mp.weixin.qq.com/s/iaqmMJGhayoapbF-OEeA1A
1027,广州国企党建,文承聪,行业,https://mp.weixin.qq.com/s/5BWadu458rMYpC91Q0Xwzw
2867,天下翔安,文承聪,地市级,https://mp.weixin.qq.com/s/R3UMkft2JTTN9I4oOs2NBw
987,厦门广电网,文承聪,地市级,https://mp.weixin.qq.com/s/bGa1UaYUXGvOSIRPng0yNg
1277,梅江发布,伍学铁,地市级,https://mp.weixin.qq.com/s/CJQjPxt0x0RSf19ieOtrPQ
3494,零售圈,张泽,行业,https://mp.weixin.qq.com/s/bhbEWNyFv7T2nHTXDxpBEg
540,佛山发布,马松涛,地市级,https://mp.weixin.qq.com/s/01WhtGkfHR4nqKC2nLTNvg
1293,投资厦门,王亚坤,地市级,https://mp.weixin.qq.com/s/79asJEON73eIKBtTdJku8A
807,中华建设网,王亚坤,中央级,https://mp.weixin.qq.com/s/bp3P-gHD34Vs23HGgL61fA
3412,广州粤城网,廖文斌,地市级,https://mp.weixin.qq.com/s/sqYV86q_o9AY1C7Q2W3pwQ
2620,碧通百年建筑修缮,程涛玲,行业,https://mp.weixin.qq.com/s/z6bOoToNAaqEg8lY3kCI5w
657,见道Seetao,赵琥珀,省部级,https://mp.weixin.qq.com/s/Q-3eULy57hRBeLgkeBU2og
2905,九离情感,文承聪,行业,https://mp.weixin.qq.com/s/CDAYpoQzhToza9-p1c06Ew
2538,罗定一条,刘芳,地市级,https://mp.weixin.qq.com/s/Jz2u_pZY2FWN9mUlegI-TQ
1688,广东建筑业,李超美,省部级,https://mp.weixin.qq.com/s/WLRC05MmwF-ApV052-2KGw?poc_token=HCqVwGajKtdkCBsx85NWoJtlOR7tT8yfMaZ6X_eo
810,中国民航网,文承聪,中央级,https://mp.weixin.qq.com/s/ig95EZ-N3qpVE9CFRf7Eiw
3495,纳食,张泽,行业,https://mp.weixin.qq.com/s/vmi1UYxcyOWDwGCoAimNXA
1403,天下翔安,文承聪,行业,https://mp.weixin.qq.com/s/BPviXmRQfkci_XzsUgHtgg
3387,广州买楼,廖文斌,地市级,https://mp.weixin.qq.com/s/ianUFEPM5aPRtEPeBPZ7EA
738,广州市建筑业联合会,欧贻杰,行业,https://mp.weixin.qq.com/s?__biz=MzI4NTEzNjE2MQ==&mid=2247541550&idx=2&sn=d643e572ae061f7e1bb890b650eff68a&chksm=ebf2a760dc852e76ca54ab34619d83a59b8506000e92054f32a76d3eb53d6cf0d53957a5f1a8&scene=27
1393,英雄三岛,文承聪,行业,https://mp.weixin.qq.com/s/QKaBrYzMEJU7ChNIWNQYmg
935,棠下,丁高洁,地市级,https://mp.weixin.qq.com/s/mEqhLmLRP0mG31ldEbmDuQ
3523,民航质监,文承聪,行业,https://mp.weixin.qq.com/s/VQg0qK9isZDn6owAyF0SEg
2844,大横琴置业,刘楚逸,地市级,https://mp.weixin.qq.com/s/ipXbbrOLfN9VNb7INmb2iA
1286,梅州电台交通广播,伍学铁,地市级,https://mp.weixin.qq.com/s/YbaF5CRsfkcFBP7WTXVV1Q
1573,广州青年志愿者,沈芳霞,地市级,https://mp.weixin.qq.com/s?__biz=MzA3MTk1ODYyNQ==&mid=2653373501&idx=1&sn=c4bfe0fbd305bf37090f9f02f3954bdd&chksm=85252727653e86450246be5a91782ab23147fbf759099ae460595ed794d95413c783ece601b3&scene=27
3481,译筑科技,丁高洁,行业,https://mp.weixin.qq.com/s/xMlccuNeGcf4fyzDQUmyYA
2906,盾构时代,文承聪,行业,https://mp.weixin.qq.com/s/c2qmdK-ztMNcSBdSWvta9w
2860,同安区社会组织服务中心,文承聪,地市级,https://mp.weixin.qq.com/s/cu5upjHYQerwUadRA7rlVQ
915,FM1036福建新闻广播,文承聪,省部级,https://mp.weixin.qq.com/s/aavYEiSFN1sGSPF5TPs45A
2638,南方工报,丁俊峰,中央级,https://wap.nfgb.com.cn/html5/2024-08/07/node_1.htm?v=1
1,人民视点,马松涛,中央级,http://www.rmkbw.cn/?wenlv/9105.html=
3344,幸福誉业主圈,丁俊峰,地市级,https://mp.weixin.qq.com/s/-qDL0dmC7THFfwG2bq4X6w
2830,广州市建筑业联合会,刘冠林,地市级,https://mp.weixin.qq.com/s/G8_04xc0n043grMFmF_lEQ
981,厦门晚报,文承聪,地市级,https://mp.weixin.qq.com/s/NjECQECfe8e0enRy3a-ABw
974,湖里头条,文承聪,地市级,https://mp.weixin.qq.com/s/-tzNUUFlq6TjPaLFfZ9Oug
1354,工程辞典,陈荣君,行业,https://mp.weixin.qq.com/s/l9f0JzIOa-mJhKh0HdVatg
2828,大沙地生活圈,刘冠林,地市级,https://mp.weixin.qq.com/s/zXiygbHH0Teu8ZnIKijfpw
1378,幕墙和门窗协会,王亚坤,行业,https://mp.weixin.qq.com/s/z2dUTOIlazgnIgTjGt4J7w
1033,Yes厦门,文承聪,行业,https://mp.weixin.qq.com/s/9Xg66bURJYB_N-ieDwWmRA
2113,翔安区政协,文承聪,地市级,https://mp.weixin.qq.com/s/G4XDvwZ9FehqCvkGArQKEQ
2164,维杰斯通,覃春晖,行业,https://mp.weixin.qq.com/s/Bl3MUUJXjVJwg1qxMI2ANA
1627,英雄三岛,文承聪,行业,https://mp.weixin.qq.com/s/NazlssoqYdZ4SKVzIL491Q
934,广州黄埔发布,覃春晖,地市级,https://mp.weixin.qq.com/s/Z95wyXNL2p7nQ6b3ZbGOUQ
1311,厦达通,文承聪,地市级,https://mp.weixin.qq.com/s/-YW9z91TLi3Lki2fSEzbKg
3380,广州市社会组织联合会,廖文斌,地市级,https://mp.weixin.qq.com/s/F7SpYU57IkS0WwvYCYAiiA
1301,厦门广电,文承聪,地市级,https://mp.weixin.qq.com/s/hOQhJE61l1HUNiOjWt2_Qw
941,知识城周边事,丁高洁,地市级,https://mp.weixin.qq.com/s/gr7A6YgQqbJw_wIzDHIEHA
1207,海西晨报,文承聪,省部级,https://mp.weixin.qq.com/s/PlMFocYGiticGCR5LBnJCg
2853,厦门市住房和建设局,文承聪,地市级,https://mp.weixin.qq.com/s/l8Cz9QFASWAFqUEcsjAt4w
1629,盾构时代,文承聪,行业,https://mp.weixin.qq.com/s/8txVa5Nv_tLqIPNvZQILjQ
898,福建日报,文承聪,省部级,https://mp.weixin.qq.com/s/EyGvVUJmYl-gsZ1pHX5HVg
2096,知识城,覃春晖,地市级,https://mp.weixin.qq.com/s/Yu2gAKKPRMP9vz-6X7erfg
1348,工程招投标最新动态,陈荣君,行业,https://mp.weixin.qq.com/s/IgGXp2PueidF3aGkY6DByg
1391,厦门翔业,文承聪,行业,https://mp.weixin.qq.com/s/7CJsPQsCCB0F2x6SuZgKXQ
747,中国建筑设计研究院,陈志诚,行业,https://mp.weixin.qq.com/s/UkW30cAKpMTyTCUbVxq83g
2030,南沙部落,彭浩然,地市级,https://mp.weixin.qq.com/s/XKCkulm2BhTrY_1vIAMRoA
1035,中国民航技术装备,文承聪,行业,https://mp.weixin.qq.com/s/S765zNdR1evGDHkEPRohKw
2885,保达建筑机械,李赛闯,行业,https://mp.weixin.qq.com/s/zQm437tDkpI50DoOqF2kqw
1021,国机陆原,王亚坤,行业,https://mp.weixin.qq.com/s/RH1xf9XN6MGsfx1KeYKTAQ
2614,产业建管,沈芳霞,行业,https://mp.weixin.qq.com/s/fHfVTvUOuxqJFZlXu-GPvA
257,今日南山,"刁琢
安琼",地市级,https://mp.weixin.qq.com/s/Jandith69vOVrmzBzMH-sA
1236,黄埔生活汇,丁高洁,地市级,https://mp.weixin.qq.com/s/wRzL_47bBtDQk78HOdeUhg
2827,萝岗香雪网,刘冠林,地市级,https://mp.weixin.qq.com/s/4vJ1WV7b95lcMvHXxY7KZw
3298,南海联达,丁高洁,地市级,https://mp.weixin.qq.com/s/iOIalS3GyK8cGSoFSQXAkg
989,厦门交通,文承聪,地市级,https://mp.weixin.qq.com/s/UfJpADV8T0rZQ3Hb0VaLPA
1011,装配式建筑联盟,张泽钲,行业,https://mp.weixin.qq.com/s/mgDt8651ebIJrDMQz9hclg
2479,广州黄埔发布,丁俊峰,地市级,https://mp.weixin.qq.com/s/-5wUEQ--LbSLIZeMYVAd0w
3530,美伦鹭景园,文承聪,行业,https://mp.weixin.qq.com/s/0nGjAm5S-Q-p6XbfKhyT_Q
1329,广东工业园区,覃春晖,行业,https://mp.weixin.qq.com/s/mNNHUkI1xq0Gu-B581TijA
1333,广州市工程造价行业协会,丁高洁,行业,https://mp.weixin.qq.com/s/Ux5MyzcG7BRWerItVC4OSQ
1008,中新知识城广场,姚瑞哲、崔国玉,行业,https://mp.weixin.qq.com/s/OdWw7heWUgh_PMHWly_B0g
1245,湾区高楼迷,覃春晖,地市级,https://mp.weixin.qq.com/s/E45om76n80iMAm_HiUwHNA
2875,厦门党史方志,文承聪,地市级,https://mp.weixin.qq.com/s/4cFk5gDbU12ANKTeg8VVWg
1313,厦门发改委,文承聪,地市级,https://mp.weixin.qq.com/s/Gyup1LDrcXOzospy8Hfriw
2896,易可道智库,刘楚逸,行业,https://mp.weixin.qq.com/s/bNM6HWJR1PXyrLDAOvIpUA
2123,厦门房网,文承聪,地市级,https://mp.weixin.qq.com/s/LiXON-l4_tp01lhjUumYzQ
2010,安居客热点资讯,廖文斌,地市级,https://mp.weixin.qq.com/s/FldyNH8uD2SFucnG9u-7zw
238,青春白云,丁高洁,地市级,https://mp.weixin.qq.com/s/tokO6x-Ui31p5lAS9v8aOA
3345,知识城情报局,丁俊峰,地市级,https://mp.weixin.qq.com/s/h2jbUwMXfwBdE2jpeSY-LQ
3360,广州高新区发布,丁俊峰,地市级,https://mp.weixin.qq.com/s/3r0iIdb3Vv-5938tf8J29g
1380,厦门航空新采购平台,王亚坤,行业,https://mp.weixin.qq.com/s/7pl0QfLD8Yh6WnFAcjT6cw
2035,安居客广州,丁高洁,地市级,https://mp.weixin.qq.com/s/SDAOxHprq3dxekYVjqgb_A
3326,容桂通,张泽,地市级,https://mp.weixin.qq.com/s/aoiyZUdEevECob_QG8l1EQ
944,湾区生物医药产业服务平台,丁高洁,地市级,https://mp.weixin.qq.com/s/NpMDW5p_6kmalmWYfUzRnA
1401,厦门便民网,文承聪,行业,https://mp.weixin.qq.com/s/tG-0MnL2TVwOin9A8yyRZQ
1337,广东机场集团工程建设指挥部,杨晓晖,行业,https://mp.weixin.qq.com/s/nVJgqjYo2MehB_PDHkQXnw
3408,广州东建监理,廖文斌,地市级,https://mp.weixin.qq.com/s/0hflNvJU2wFvmXSR0fqgnQ
2874,厦门海西招商服务中心,文承聪,地市级,https://mp.weixin.qq.com/s/a8XMmq-wdG_lWqTCStMEbw
1320,福州新闻网,文承聪,地市级,https://mp.weixin.qq.com/s/09_0EHOCZEnd6w-6ALjJRQ
2612,粤港财富通,丁俊峰,行业,https://mp.weixin.qq.com/s/uu52cqgF0X9f708_OHLXPA
2263,中华建设网,廖继红,中央级,https://www.zhjsw.cn/news/show-54099.html
792,中国经济报道,朱莹、邓讷,中央级,https://industry.cnews.org.cn/411380.html
2305,网易号,丁俊峰,省部级,https://m.163.com/dy/article/JCMOEUAV0550AXYG.html
2269,中华建设网,徐立军,中央级,https://www.zhjsw.cn/news/show-54097.html
1634,全国基层党建网,刘楚逸,中央级,https://www.zgdj71.org.cn/yiyuandangjian/18202.html
2924,全国基层党建网,丁高洁,中央级,https://www.zgdj71.org.cn/zhonghebaodao/17136.html
579,中国青年网,丁高洁,中央级,https://df.youth.cn/dfzl/202401/t20240129_15050545.htm
2718,网易号,丁俊峰,省部级,https://m.163.com/dy/article/JCMOEUAV0550AXYG.html
2252,中国市场调查网,黄婵萍,中央级,http://www.cmrn.cmsapis.com/view/article.aspx?noce_str=86e9f5c3-d93b-45f2-9edb-3e18b113453c&article_filepath=%2fcms%2f2024%2f08%2f05%2faeb0437c5d.shtml
1127,鲁网财经,马松涛,省部级,https://f.sdnews.com.cn/zwxx/202410/t20241030_4451387.htm
1636,全国基层党建网,丁高洁,中央级,https://www.zgdj71.org.cn/zhonghebaodao/18286.html
3535,中国民用航空网,文承聪,行业,https://www.ccaonline.cn/newsflashes/968001.html
1421,中国青年报,沈芳霞,中央级,https://mp.weixinbridge.com/mp/wapredirect?url=https%3A%2F%2Fs.cyol.com%2Farticles%2F2024-05%2F06%2Fcontent_v6d7YYI4.html%3Fgid%3DPDEAGwD9&action=appmsg_redirect&uin=MjMyOTIyMjgzMw%3D%3D&biz=MzIxOTcwMjA5Mw==&mid=2247542533&idx=5&type=1&scene=0
1230,花都论坛,杨晓晖,地市级,https://mp.weixin.qq.com/s/aGjiCnh1pBAR0KwmTZZicw
2176,Amoy地产快递员,文承聪,行业,https://mp.weixin.qq.com/s/CSMppjZ9gxyHjXoDfqZz_Q
2812,萝岗香雪网,刘冠林,地市级,https://mp.weixin.qq.com/s/KY1C2gglO0tzDz0H_PDmgw
1030,天下翔安,文承聪,行业,https://mp.weixin.qq.com/s/eoLzA57EIR-JemkDAbu_hA
1342,小曾看房,林玉柱,行业,https://mp.weixin.qq.com/s/NweGqRVDF6t3fBDkAY7WLA
3299,南海联达,丁高洁,地市级,https://mp.weixin.qq.com/s/4im03ENU3vW5XxEPk2WLtg
1569,花城新闻,沈芳霞,地市级,https://mp.weixinbridge.com/mp/wapredirect?url=https%3A%2F%2Fapp.gztv.com%2Fplusshare%2F%23%2FarticleDetail%3Fid%3D1404561136498944&action=appmsg_redirect&uin=MjMyOTIyMjgzMw%3D%3D&biz=MzIxOTcwMjA5Mw==&mid=2247542533&idx=5&type=1&scene=0
1583,这里是儋州,韩霞飞,地市级,https://mp.weixin.qq.com/s/I_0f2VE_ZamenNQVdg7A6g
55,海南国资,邓讷,省部级,https://mp.weixin.qq.com/s/nPKHk6_GNgIFnqSvOFKQXg
3134,广东城市之声,廖文斌,省部级,https://mp.weixin.qq.com/s/2q_gI9Lc_mYF84yfPjISuQ
3382,广州国资,廖文斌,地市级,https://mp.weixin.qq.com/s/MlbAwhTMEPtxij0gDny-bQ
700,知识城,姚瑞哲,地市级,https://mp.weixin.qq.com/s/c-apbNus01hMsaH2VpGqNg
3410,城壹宜居,廖文斌,地市级,https://mp.weixin.qq.com/s/EgcwUndexczCtJJ67-9gQQ
651,大众网,王吉,省部级,http://www.dzwww.com/xinwen/jishixinwen/202401/t20240131_13603468.htm
1196,EdgeProp,赵琥珀,属地省部级,https://www.edgeprop.sg/property-news/best-both-worlds-skypark-kepler-offers-advanced-modern-living-superb%C2%A0connectivity
2987,中国网,王亚坤,中央级,http://life.china.com.cn/gonggao/zixun/detail2_2024_06/20/4427831.html
304,中青网,马松涛,中央级,https://t.m.youth.cn/transfer/index/url/df.youth.cn/dfzl/202403/t20240304_15111912.htm
3422,佛山乐居,张泽,地市级,https://mp.weixin.qq.com/s/xLOwxEXfTweXrQNCjlrDUw
1292,厦门市住房和建设局,王亚坤,地市级,https://mp.weixin.qq.com/s/jQvGAB7vh3ADcGGhmysl_A
2910,幕匠周记,文承聪,行业,https://mp.weixin.qq.com/s/k4OKjYG4ZLzvWAnL81mJUA
933,广州亚运城生活,覃春晖,地市级,https://mp.weixin.qq.com/s/oCU4BcsnLILtcYcLcQbIoQ
2868,业翔民安,文承聪,地市级,https://mp.weixin.qq.com/s/FqRtauTn2TGhhiGf4LwC7A
1215,知识城,林玉柱,地市级,https://mp.weixin.qq.com/s/_9VfhEgH9OUE3A2Y4PZwDg
1359,奥林建工笔记,陈荣君,行业,https://mp.weixin.qq.com/s/5TRnYz1mUvCptmYV4lGYkg
294,湾区高楼迷,"刁琢
安琼",行业,https://mp.weixin.qq.com/s/t87pnN21T5SGeJqBX2CpHA
3421," 广州楼探",廖文斌,地市级,https://mp.weixin.qq.com/s/vYSP_Nfe2sQKLwe7lELhdA
2903,厦门市青年创新创业协会,文承聪,行业,https://mp.weixin.qq.com/s/QbHIIY0csigxytgowF0K2w
2526,客家平远,廖继红,地市级,https://mp.weixin.qq.com/s/hjraLuRFmbmtPsIO8G4Euw
2053,南沙视界观,丁高洁,地市级,https://mp.weixin.qq.com/s/VLXVwLR_Bl1Y7GQJBqHAdw
2708,广东建科院,丁高洁,省部级,https://mp.weixin.qq.com/s/8sa7qo-uT-uXeRNx3cbM_g
1416,人民日报,沈芳霞,中央级,https://mp.weixinbridge.com/mp/wapredirect?url=https%3A%2F%2Fwap.peopleapp.com%2Farticle%2F7414136%2F7245481&action=appmsg_redirect&uin=MjMyOTIyMjgzMw%3D%3D&biz=MzIxOTcwMjA5Mw==&mid=2247542533&idx=5&type=1&scene=0
392,中国青年网,文承聪,中央级,https://df.youth.cn/dfzl/202403/t20240307_15117542.htm
645,大众网,吕昊临,省部级,http://www.dzwww.com/xinwen/jishixinwen/202401/t20240116_13522193.htm
371,中华建设网,王吉,中央级,https://www.zhjsw.cn/news/show-48499.html
2425,福建省人民政府,文承聪,省部级,https://www.fj.gov.cn/zwgk/ztzl/gjcjgxgg/dt/202410/t20241007_6538814.htm
341,中国青年网转载,宋耀明,中央级,https://df.youth.cn/dfzl/202403/t20240307_15117480.htm
489,大众网,王吉,省部级,http://www.dzwww.com/xinwen/jishixinwen/202402/t20240228_13737855.htm
3169,南方工报纸媒,白占宝,省部级,http://wap.nfgb.com.cn/html5/2024-06/21/node_15.htm?curr=0
94,中青网,丁高洁,中央级,https://df.youth.cn/dfzl/202403/t20240327_15158868.htm
3354,黄埔通,丁俊峰,地市级,https://mp.weixin.qq.com/s/vQTffCrMGaiWcNyr8IviqQ
500,思明快报,王亚坤,地市级,https://mp.weixin.qq.com/s/SMDVGxme35xK4zKr7tnGFA
2427,东南网,文承聪,省部级,https://mp.weixin.qq.com/s/W1sLQB3LE6lGAUmOdqfBAg
240,南沙全民文化体育综合体,马松涛,地市级,https://mp.weixin.qq.com/s/ydTyvPYt4LPGIFvWmed_uw
3320,顺德青年,张泽,地市级,https://mp.weixin.qq.com/s/qyq8C6rDbGHQxmZ0vPqZnw
1776,东南网,文承聪,省部级,https://mp.weixin.qq.com/s/XlfSbhPvNmCqknLRRxoMAA
2160,文沙路一中土著,张泽,行业,https://mp.weixin.qq.com/s/CdUP5jsqL8Z98ZKn6AaoVw
2890,机械工业第六设计研究院有限公司,刘冠林,行业,https://mp.weixin.qq.com/s/ttEahuOkceQRJKF4p0YuiA
1321,翔安区政协,文承聪,地市级,https://mp.weixin.qq.com/s/Niq4_pkCK9_QbukWaGUXIQ
1330,广东工业园区,覃春晖,行业,https://mp.weixin.qq.com/s?__biz=MzIzNjM1NzI4MA==&mid=2247590555&idx=3&sn=512457bf8c2498cdf1ca9f929ac9bbe0&chksm=e9011c5cdf4691763422ace8babe562554fa73a08d01856a45eb510e19580eaa1978d32a250b&scene=27
1343,一手楼盘牛哥,林玉柱,行业,https://mp.weixin.qq.com/s/j3GE0GZy9GZwg_o_obKnLw
1205,东南网,文承聪,省部级,https://mp.weixin.qq.com/s/-ges-VcjU3INoj_7sW0qnA
2883,湾区高楼迷,覃春晖,行业,https://mp.weixin.qq.com/s?search_click_id=8979978941171889065-1724197829840-6651995215&__biz=MzI1OTM2MTg5Nw==&mid=2247719567&idx=1&sn=76707c3763985545353a3fc57c8f2bc6&chksm=eb6a56fa824e8e2cca002997832af91a14d9afc3834992178820a18a360c2249717d810bd984&clicktime=1724197829&enterid=1724197829&subscene=0&ascene=65&devicetype=iOS17.5&version=18003239&nettype=WIFI&abtest_cookie=AAACAA%3D%3D&lang=zh_CN&countrycode=CN&fontScale=100&exportkey=n_ChQIAhIQjWVx%2Byumq%2BrE3DSIw5T98xLYAQIE97dBBAEAAAAAAOjYCRktf4sAAAAOpnltbLcz9gKNyK89dVj0jYHXi1r188Xyt7pA70PWb883XP1HmYCC9xlacfQpoNohltJ5za5c6ComKWM4L0GjVml738e2MfCJ7UtFHEtco5zpxX4kQw1KdxGferUe6GDO21HGYnJeW5B7sjaeYD0D6m0ZH8NH%2FtYBn1t3gDhbPQdEZBNE69x1dDk809SPmT7Ib1eaKmmSTT7fJcW79tFTiPuPG0H76vFJhH0km1GD1p2sNlHavje%2BFe36Dm%2FSP%2FKooQ%3D%3D&pass_ticket=DwHm0rU0tL1btVgo%2B1Q3FsX9fa%2B%2Fe2yZH%2FNQd1PPchMnBMZ3b0kQVscMLmHt7Oyq&wx_header=3
403,广东发布,马松涛,省部级,https://mp.weixin.qq.com/s/lA6cMer2Hz-gRh2q416o2w
1406,最闽侯,文承聪,行业,https://mp.weixin.qq.com/s/7NtF-3j3D26WDgCSdYimWw
3323,广州青年志愿者,丁高洁,地市级,https://mp.weixin.qq.com/s/iBKpT0uWR_0PR4eV73Ls6A
2378,广东羊城网,黄婵萍,省部级,http://cnycw.cn/f37f/70cd15265412.html
1784,上海热线网(未知),陈志诚,省部级,http://lushanghai.cn/558/MTUxMjg5NjQ=.html
473,海南播报网,朱莹、邓讷,省部级,http://hainan.huaxiazx.cn/0ee75/b6b53035665.html
1476,南方工报,丁高洁,省部级,http://wap.nfgb.com.cn/html5/2024-04/25/content_15_25011.htm?curr=
2892,BOSS说房,刘冠林,行业,https://mp.weixin.qq.com/s/qasWipPFwj7l834SRGOLSw
3444,佛山水务,容桂水厂,地市级,https://mp.weixin.qq.com/s/GPjgRT2Pcy_DYVUUJKbYMQ
1389,投资厦门,文承聪,行业,https://mp.weixin.qq.com/s/JwuMGD8M3eoAjwc5dY5rSw
2805,微时区,覃春晖,地市级,https://mp.weixin.qq.com/s/5ffsTNNHWQNmJVpQssf6Bw
2109,投资厦门,王亚坤,地市级,https://mp.weixin.qq.com/s/PCjdJ7cVLB7NtHeYehbNMA
3133,广东建设发布,廖文斌,省部级,https://mp.weixin.qq.com/s/DxBiaD8xErNE4YryV9ilSA
2468,知识城,丁俊峰,地市级,https://mp.weixin.qq.com/s/-X1pZTcxhoi9c-th8N13yA
2130,厦门政协,文承聪,地市级,https://mp.weixin.qq.com/s/Ul6OpXV-tGd2EikjmJjlOw
3533,中国芯谷,文承聪,行业,https://mp.weixin.qq.com/s/5vpGZMLaFMpct3HwtG9p8w
510,南沙部落,马松涛,地市级,https://mp.weixin.qq.com/s/7kPV6xf1rzrP_v02nVdElA
3014,广东庞源,丁高洁,省部级,https://mp.weixin.qq.com/s/42WJCBE-7T7YLoN-MmTynw
713,数智体育,马松涛,地市级,https://mp.weixin.qq.com/s/Jop0aG7tI3OEInLiPWaf_w
2023,南沙乡情,彭浩然,地市级,https://mp.weixin.qq.com/s/5ULAEETWOcaWCZ3qftDUvw
972,花样厦门通,文承聪,地市级,https://mp.weixin.qq.com/s/p_3EEeQwwoTaKrWSdkyYyA
3270,顺德有料到,张泽,地市级,https://mp.weixin.qq.com/s/74iPydx1-uDFSQcxZv-4qw
